Date,Close/Last,Volume,Open,High,Low,Days
06/28/2021,229.57,"64,884,486.00",223.88,231.57,223.44,445
06/25/2021,223.96,"97,490,140.00",229.86,231.27,222.90,444
06/24/2021,226.61,"137,947,184.00",225.00,232.54,222.54,443
06/23/2021,218.86,"93,297,699.00",210.67,219.07,210.01,442
06/22/2021,207.90,"57,476,676.00",206.08,209.52,205.17,441
06/21/2021,206.94,"74,438,227.00",208.16,210.46,202.96,440
06/18/2021,207.77,"73,682,737.00",204.46,209.45,203.93,439
06/17/2021,205.53,"68,104,057.00",200.63,207.16,200.45,438
06/16/2021,201.62,"66,432,397.00",199.18,202.83,197.83,437
06/15/2021,199.79,"53,292,455.00",205.56,205.60,199.41,436
06/14/2021,205.90,"61,271,946.00",204.08,208.50,203.06,435
06/11/2021,203.30,"48,615,905.00",203.41,204.19,200.51,434
06/10/2021,203.37,"71,758,837.00",201.29,205.53,200.17,433
06/09/2021,199.59,"49,753,715.00",200.72,203.93,199.21,432
06/08/2021,201.20,"78,160,238.00",207.67,207.70,198.50,431
06/07/2021,201.71,"67,631,047.00",197.28,203.33,194.29,430
06/04/2021,199.68,"72,110,707.00",193.24,200.20,192.40,429
06/03/2021,190.95,"90,335,679.00",200.60,201.52,190.41,428
06/02/2021,201.71,"69,908,347.00",206.71,207.79,199.71,427
06/01/2021,207.97,"54,254,675.00",209.27,211.27,206.85,426
05/28/2021,208.41,"68,211,127.00",209.50,211.86,207.46,425
05/27/2021,210.28,"79,111,778.00",206.75,210.38,205.40,424
05/26/2021,206.38,"85,917,939.00",202.52,208.72,200.50,423
05/25/2021,201.56,"84,017,798.00",202.44,204.66,198.57,422
05/24/2021,202.15,"103,674,280.00",193.87,204.83,191.22,421
05/21/2021,193.63,"78,091,808.00",198.70,198.89,193.33,420
05/20/2021,195.59,"92,463,369.00",191.67,196.28,190.36,419
05/19/2021,187.82,"118,735,212.00",184.18,188.74,182.33,418
05/18/2021,192.62,"110,491,721.00",189.33,198.75,187.79,417
05/17/2021,192.28,"96,743,410.00",191.85,196.58,187.07,416
05/14/2021,196.58,"100,112,590.00",194.47,197.62,190.15,415
05/13/2021,190.56,"132,554,773.00",200.52,202.15,186.55,414
05/12/2021,196.63,"101,470,960.00",200.83,206.80,195.59,413
05/11/2021,205.73,"139,511,714.00",199.75,209.03,198.53,412
05/10/2021,209.68,"94,177,269.00",221.63,221.68,209.20,411
05/07/2021,224.12,"70,407,517.00",221.93,230.00,220.07,410
05/06/2021,221.18,"83,353,868.00",226.92,227.01,216.67,409
05/05/2021,223.65,"65,705,677.00",227.02,228.43,222.45,408
05/04/2021,224.53,"89,217,969.00",226.31,227.82,219.23,407
05/03/2021,228.30,"81,129,428.00",234.60,235.33,226.83,406
04/30/2021,236.48,"122,276,172.00",222.53,238.49,222.05,405
04/29/2021,225.67,"86,536,359.00",233.17,234.08,222.83,404
04/28/2021,231.47,"66,813,157.00",232.14,236.17,231.20,403
04/27/2021,234.91,"88,311,009.00",239.32,241.33,234.45,402
04/26/2021,246.07,"93,115,509.00",247.00,249.77,244.20,401
04/23/2021,243.13,"85,241,679.00",239.93,245.79,238.49,400
04/22/2021,239.90,"106,770,791.00",247.17,251.26,239.35,399
04/21/2021,248.04,"93,646,539.00",234.92,248.28,232.67,398
04/20/2021,239.66,"106,827,131.00",239.14,245.75,236.90,397
04/19/2021,238.21,"119,058,702.00",239.87,241.80,230.60,396
04/16/2021,246.59,"83,938,598.00",242.88,249.80,241.53,395
04/15/2021,246.28,"83,546,708.00",247.70,247.90,240.44,394
04/14/2021,244.08,"147,052,305.00",256.90,260.26,242.68,393
04/13/2021,254.11,"133,958,443.00",237.57,254.33,236.89,392
04/12/2021,233.99,"87,407,019.00",228.57,234.93,227.36,391
04/09/2021,225.67,"64,311,276.00",225.92,226.99,223.14,390
04/08/2021,227.93,"71,772,997.00",225.79,229.85,223.88,389
04/07/2021,223.66,"78,928,298.00",229.00,230.46,222.61,388
04/06/2021,230.54,"84,815,528.00",230.10,232.18,227.12,387
04/05/2021,230.35,"125,528,323.00",235.90,236.05,228.23,386
04/01/2021,220.58,"105,895,151.00",229.46,230.81,219.81,385
03/31/2021,222.64,"100,011,880.00",215.54,224.00,213.70,384
03/30/2021,211.87,"118,297,092.00",200.58,212.55,197.00,383
03/29/2021,203.76,"85,910,979.00",205.21,205.49,198.67,382
03/26/2021,206.24,"101,558,500.00",213.96,214.61,199.96,381
03/25/2021,213.46,"117,674,562.00",204.33,215.17,203.17,380
03/24/2021,210.09,"101,385,520.00",222.64,222.67,210.04,379
03/23/2021,220.72,"91,475,619.00",225.26,225.93,219.17,378
03/22/2021,223.33,"118,536,672.00",228.20,233.21,222.92,377
03/19/2021,218.29,"128,681,953.00",215.53,219.08,208.21,376
03/18/2021,217.72,"100,107,070.00",228.10,229.74,217.33,375
03/17/2021,233.94,"121,117,362.00",218.96,234.58,217.00,374
03/16/2021,225.63,"96,587,020.00",234.45,235.97,223.67,373
03/15/2021,235.98,"88,270,449.00",231.36,237.73,228.01,372
03/12/2021,231.24,"100,751,530.00",223.33,231.63,222.05,371
03/11/2021,233.20,"108,761,681.00",233.13,234.17,225.73,370
03/10/2021,222.69,"181,817,028.00",233.43,239.28,218.35,369
03/09/2021,224.53,"202,570,010.00",202.73,226.03,198.40,368
03/08/2021,187.67,"155,360,896.00",200.18,206.71,186.26,367
03/05/2021,199.32,"268,189,407.00",208.69,209.28,179.83,366
03/04/2021,207.15,"197,758,610.00",218.60,291.31,200.00,365
03/03/2021,217.73,"90,623,889.00",229.33,233.57,217.24,364
03/02/2021,228.81,"71,196,487.00",239.43,240.37,228.33,363
03/01/2021,239.48,"81,408,728.00",230.04,290.67,228.35,362
02/26/2021,225.17,"123,267,522.00",233.33,235.57,219.84,361
02/25/2021,227.41,"117,071,592.00",242.05,245.74,223.53,360
02/24/2021,247.34,"110,300,861.00",237.28,248.33,231.39,359
02/23/2021,232.95,"199,820,660.00",220.71,237.87,206.33,358
02/22/2021,238.17,"111,809,171.00",254.21,256.17,236.73,357
02/19/2021,260.43,"56,874,786.00",265.00,265.60,259.12,356
02/18/2021,262.46,"53,871,185.00",260.30,264.90,258.76,355
02/17/2021,266.05,"78,236,708.00",259.70,266.61,254.00,354
02/16/2021,265.41,"59,406,966.00",272.67,273.67,264.15,353
02/12/2021,272.04,"71,304,937.00",267.09,272.44,261.78,352
02/11/2021,270.55,"64,868,256.00",270.81,276.63,267.24,351
02/10/2021,268.27,"108,648,281.00",281.21,281.61,266.67,350
02/09/2021,283.15,"45,472,955.00",285.04,286.60,280.58,349
02/08/2021,287.81,"60,485,166.00",289.89,292.59,284.92,348
02/05/2021,284.08,"55,699,926.00",281.67,288.26,279.66,347
02/04/2021,283.33,"47,437,985.00",285.00,285.50,277.81,346
02/03/2021,284.90,"55,030,536.00",292.34,292.69,284.35,345
02/02/2021,290.93,"73,038,637.00",281.56,293.50,280.73,344
02/01/2021,279.94,"76,174,178.00",271.43,280.67,265.19,343
01/29/2021,264.51,"104,972,260.00",276.67,280.80,260.03,342
01/28/2021,278.48,"79,134,158.00",273.33,282.67,267.00,341
01/27/2021,288.05,"82,001,888.00",290.12,297.17,286.22,340
01/26/2021,294.36,"69,394,807.00",297.13,298.63,290.53,339
01/25/2021,293.60,"123,520,212.00",285.00,300.13,279.61,338
01/22/2021,282.21,"60,199,506.00",278.10,282.67,276.21,337
01/21/2021,281.66,"61,794,396.00",285.00,285.24,280.47,336
01/20/2021,283.48,"76,997,648.00",286.25,286.50,279.09,335
01/19/2021,281.52,"76,100,948.00",279.27,283.33,277.67,334
01/15/2021,275.39,"116,332,812.00",284.00,286.63,273.03,333
01/14/2021,281.67,"93,798,999.00",281.13,287.67,279.58,332
01/13/2021,284.80,"99,937,510.00",284.25,286.82,277.33,331
01/12/2021,283.15,"138,812,174.00",277.00,289.33,275.78,330
01/11/2021,270.40,"178,662,468.00",283.13,284.81,267.87,329
01/08/2021,293.34,"225,166,613.00",285.33,294.83,279.46,328
01/07/2021,272.01,"154,496,865.00",259.21,272.33,258.40,327
01/06/2021,251.99,"134,099,923.00",252.83,258.00,249.70,326
01/05/2021,245.04,"96,735,520.00",241.22,246.95,239.73,325
01/04/2021,243.26,"145,914,585.00",239.82,248.16,239.06,324
12/31/2020,235.22,"148,949,805.00",233.33,239.57,230.37,323
12/30/2020,231.59,"128,538,073.00",224.00,232.20,222.79,322
12/29/2020,222.00,"68,732,437.00",220.33,223.30,218.33,321
12/28/2020,221.23,"96,835,690.00",224.84,227.13,220.27,320
12/24/2020,220.59,"68,596,717.00",214.33,222.03,213.67,319
12/23/2020,215.33,"99,518,920.00",210.73,217.17,207.52,318
12/22/2020,213.45,"155,584,936.00",216.00,216.63,204.74,317
12/21/2020,216.62,"174,135,797.00",222.08,222.83,215.36,316
12/18/2020,231.67,"666,378,667.00",222.97,231.67,209.51,315
12/17/2020,218.63,"168,810,437.00",209.40,219.61,206.50,314
12/16/2020,207.59,"126,287,443.00",209.41,210.83,201.67,313
12/15/2020,211.08,"135,670,694.00",214.43,215.63,207.93,312
12/14/2020,213.28,"156,121,966.00",206.33,214.25,203.40,311
12/11/2020,203.33,"139,424,924.00",205.00,208.00,198.93,310
12/10/2020,209.02,"201,249,470.00",191.46,209.25,188.78,309
12/09/2020,201.49,"213,873,591.00",217.90,218.11,196.00,308
12/08/2020,216.63,"192,795,109.00",208.50,217.09,206.17,307
12/07/2020,213.92,"168,929,147.00",201.64,216.26,201.02,306
12/04/2020,199.68,"88,203,939.00",197.00,199.68,195.17,305
12/03/2020,197.79,"127,656,013.00",196.67,199.66,194.14,304
12/02/2020,189.61,"143,326,964.00",185.48,190.51,180.40,303
12/01/2020,194.92,"121,148,502.00",199.20,199.28,190.68,302
11/30/2020,189.20,"189,009,169.00",200.74,202.60,184.84,301
11/27/2020,195.25,"112,683,251.00",193.72,199.59,192.82,300
11/25/2020,191.33,"146,790,495.00",183.35,191.33,181.79,299
11/24/2020,185.13,"160,945,486.00",180.13,186.66,175.40,298
11/23/2020,173.95,"150,780,915.00",167.83,175.33,167.26,297
11/20/2020,163.20,"98,735,770.00",166.00,167.50,163.02,296
11/19/2020,166.42,"187,426,069.00",164.00,169.54,162.52,295
11/18/2020,162.21,"234,132,083.00",149.45,165.33,147.83,294
11/17/2020,147.20,"183,564,858.00",153.39,154.00,144.34,293
11/16/2020,136.03,"80,515,928.00",136.31,137.48,134.70,292
11/13/2020,136.17,"59,491,056.00",136.95,137.51,133.89,291
11/12/2020,137.25,"59,821,506.00",138.35,141.00,136.51,290
11/11/2020,139.04,"52,073,165.00",138.82,139.57,136.86,289
11/10/2020,136.79,"90,852,669.00",140.03,140.03,132.01,288
11/09/2020,140.42,"104,499,100.00",146.50,150.83,140.33,287
11/06/2020,143.32,"65,118,037.00",145.37,145.52,141.43,286
11/05/2020,146.03,"85,243,569.00",142.77,146.67,141.33,285
11/04/2020,140.33,"96,429,190.00",143.54,145.13,139.03,284
11/03/2020,141.30,"103,055,170.00",136.58,142.59,135.56,283
11/02/2020,133.50,"87,063,369.00",131.33,135.66,130.77,282
10/30/2020,129.35,"127,762,933.00",135.63,135.86,126.37,281
10/29/2020,136.94,"67,965,937.00",136.65,139.35,135.49,280
10/28/2020,135.34,"76,354,238.00",138.83,139.53,135.33,279
10/27/2020,141.56,"68,059,537.00",141.25,143.50,140.03,278
10/26/2020,140.09,"84,717,488.00",137.21,141.92,136.67,277
10/23/2020,140.21,"101,150,950.00",140.61,140.96,135.79,276
10/22/2020,141.93,"119,979,582.00",147.31,148.41,141.50,275
10/21/2020,140.88,"97,111,390.00",140.90,144.32,140.42,274
10/20/2020,140.65,"94,968,879.00",143.92,143.92,139.68,273
10/19/2020,143.61,"108,863,531.00",148.75,149.00,142.96,272
10/16/2020,146.56,"98,327,650.00",151.48,151.98,146.28,271
10/15/2020,149.63,"107,017,061.00",150.10,152.19,147.50,270
10/14/2020,153.77,"144,136,184.00",149.93,155.30,149.12,269
10/13/2020,148.88,"103,391,020.00",147.78,149.63,145.53,268
10/12/2020,147.43,"116,373,402.00",147.33,149.58,146.19,267
10/09/2020,144.67,"86,776,989.00",143.38,144.86,142.15,266
10/08/2020,141.97,"121,263,372.00",146.15,146.33,141.77,265
10/07/2020,141.77,"129,383,143.00",139.96,143.30,137.95,264
10/06/2020,137.99,"147,438,795.00",141.26,142.93,135.35,263
10/05/2020,141.89,"134,168,383.00",141.12,144.55,139.78,262
10/02/2020,138.36,"214,290,111.00",140.46,146.38,138.33,261
10/01/2020,149.39,"152,224,365.00",146.92,149.63,144.81,260
09/30/2020,143.00,"144,436,724.00",140.44,144.64,140.16,259
09/29/2020,139.69,"151,024,215.00",138.67,142.83,137.20,258
09/28/2020,140.40,"149,158,695.00",141.54,142.69,138.52,257
09/25/2020,135.78,"201,625,400.00",131.16,136.24,130.43,256
09/24/2020,129.26,"289,683,209.00",121.27,133.17,117.10,255
09/23/2020,126.79,"285,222,569.00",135.05,137.38,125.29,254
09/22/2020,141.41,"238,742,424.00",143.20,145.92,139.20,253
09/21/2020,149.80,"328,430,433.00",151.04,151.89,135.69,252
09/18/2020,147.38,"259,220,486.00",149.31,150.33,142.93,251
09/17/2020,141.14,"230,337,503.00",138.53,145.93,136.00,250
09/16/2020,147.25,"217,640,302.00",146.62,152.60,145.10,249
09/15/2020,149.92,"291,894,719.00",145.52,153.98,143.57,248
09/14/2020,139.87,"249,061,855.00",126.98,140.00,124.43,247
09/11/2020,124.24,"182,152,398.00",127.31,127.50,120.17,246
09/10/2020,123.78,"254,791,855.00",128.74,133.00,120.19,245
09/09/2020,122.09,"238,397,334.00",118.87,123.00,113.84,244
09/08/2020,110.07,"346,397,135.00",118.67,122.91,109.96,243
09/04/2020,139.44,"330,965,733.00",134.27,142.67,124.01,242
09/03/2020,135.67,"262,788,296.00",135.74,143.93,134.00,241
09/02/2020,149.12,"288,528,419.00",159.66,159.68,135.04,240
09/01/2020,158.35,"270,358,287.00",167.38,167.50,156.84,239
08/31/2020,166.11,"355,123,236.00",148.20,166.71,146.70,238
08/28/2020,147.56,"301,217,549.00",153.01,154.57,145.77,237
08/27/2020,149.25,"355,395,422.00",145.36,153.04,142.83,236
08/26/2020,143.54,"213,590,593.00",137.33,144.40,136.91,235
08/25/2020,134.89,"159,883,270.00",131.66,135.20,131.20,234
08/24/2020,134.28,"300,954,150.00",141.75,141.93,128.50,233
08/21/2020,136.67,"322,343,239.00",136.32,139.70,135.00,232
08/20/2020,133.46,"309,176,845.00",124.05,134.80,123.80,231
08/19/2020,125.24,"183,079,858.00",124.33,127.40,122.75,230
08/18/2020,125.81,"247,117,226.00",126.60,128.26,123.01,229
08/17/2020,122.38,"303,634,648.00",111.80,123.06,111.52,228
08/14/2020,110.05,"188,664,056.00",111.00,111.25,108.44,227
08/13/2020,108.07,"306,379,497.00",107.40,110.08,104.48,226
08/12/2020,103.65,"328,482,286.00",98.00,105.67,95.67,225
08/11/2020,91.63,"129,387,445.00",93.07,94.67,91.00,224
08/10/2020,94.57,"112,833,904.00",96.53,97.17,92.39,223
08/07/2020,96.85,"133,446,233.00",99.97,99.98,94.33,222
08/06/2020,99.31,"89,884,650.00",99.39,101.15,98.48,221
08/05/2020,99.00,"74,670,188.00",99.53,99.99,97.89,220
08/04/2020,99.13,"126,224,787.00",99.67,101.83,97.47,219
08/03/2020,99.00,"132,140,124.00",96.61,100.65,96.29,218
07/31/2020,95.38,"183,704,308.00",101.00,101.14,94.73,217
07/30/2020,99.17,"114,315,528.00",99.20,100.88,98.07,216
07/29/2020,99.94,"141,403,324.00",100.07,102.32,99.13,215
07/28/2020,98.43,"237,130,381.00",100.27,104.31,98.29,214
07/27/2020,102.64,"240,729,930.00",95.67,103.20,94.20,213
07/24/2020,94.47,"290,949,155.00",94.40,97.67,91.10,212
07/23/2020,100.87,"364,927,318.00",111.93,112.60,98.72,211
07/22/2020,106.16,"212,416,094.00",106.60,108.43,104.13,210
07/21/2020,104.56,"242,359,079.00",109.33,111.67,103.87,209
07/20/2020,109.53,"256,820,422.00",101.27,110.00,99.20,208
07/17/2020,100.06,"139,949,510.00",100.90,102.50,99.33,207
07/16/2020,100.04,"214,511,743.00",98.48,102.11,97.73,206
07/15/2020,103.07,"245,517,327.00",102.87,103.33,97.13,205
07/14/2020,101.12,"351,271,924.00",103.73,106.00,95.40,204
07/13/2020,99.80,"584,780,108.00",110.60,119.67,98.07,203
07/10/2020,102.98,"350,063,075.00",93.07,103.26,91.73,202
07/09/2020,92.95,"175,763,912.00",93.13,93.90,90.09,201
07/08/2020,91.06,"244,669,528.00",93.67,94.48,87.42,200
07/07/2020,92.66,"322,344,739.00",93.67,95.30,89.11,199
07/06/2020,91.44,"308,547,746.00",85.11,91.85,84.40,198
07/02/2020,80.58,"258,751,671.00",81.43,81.87,79.04,197
07/01/2020,74.64,"199,903,400.00",72.20,75.69,72.03,196
06/30/2020,71.99,"253,777,373.00",67.10,72.51,66.92,195
06/29/2020,67.29,"135,395,992.00",64.60,67.33,63.23,194
06/26/2020,63.98,"132,823,554.00",66.32,66.33,63.66,193
06/25/2020,65.73,"138,818,166.00",63.62,65.73,62.48,192
06/24/2020,64.06,"164,393,768.00",66.27,66.73,63.54,191
06/23/2020,66.79,"95,479,017.00",66.59,67.47,66.27,190
06/22/2020,66.29,"95,435,202.00",66.66,67.26,66.00,189
06/19/2020,66.73,"130,196,170.00",67.52,67.73,66.09,188
06/18/2020,66.93,"146,278,967.00",66.87,67.95,66.30,187
06/17/2020,66.12,"148,361,926.00",65.85,67.00,65.50,186
06/16/2020,65.48,"210,766,095.00",67.46,67.53,64.16,185
06/15/2020,66.06,"235,457,582.00",61.19,66.59,60.57,184
06/12/2020,62.35,"251,450,424.00",65.33,65.87,60.84,183
06/11/2020,64.86,"238,747,081.00",66.01,67.93,64.80,182
06/10/2020,68.34,"278,451,011.00",66.13,68.50,65.50,181
06/09/2020,62.71,"170,822,165.00",62.67,63.63,61.60,180
06/08/2020,63.33,"212,620,844.00",61.27,63.33,60.61,179
06/05/2020,59.04,"117,178,696.00",58.52,59.10,57.75,178
06/04/2020,57.63,"133,315,628.00",59.33,59.72,57.23,177
06/03/2020,58.86,"119,241,975.00",59.21,59.86,58.67,176
06/02/2020,58.77,"203,483,898.00",59.65,60.58,58.07,175
06/01/2020,59.87,"226,279,387.00",57.20,59.93,56.94,174
05/29/2020,55.67,"177,187,261.00",53.92,55.67,53.61,173
05/28/2020,53.72,"109,136,555.00",54.23,54.98,53.45,172
05/27/2020,54.68,"173,242,863.00",54.72,55.18,52.33,171
05/26/2020,54.59,"121,345,979.00",55.63,55.64,54.38,170
05/22/2020,54.46,"149,812,050.00",54.81,55.45,54.13,169
05/21/2020,55.17,"183,818,608.00",54.40,55.50,53.07,168
05/20/2020,54.37,"109,639,010.00",54.70,55.07,54.12,167
05/19/2020,53.87,"144,547,758.00",54.34,54.80,53.74,166
05/18/2020,54.24,"175,471,412.00",55.19,55.65,53.59,165
05/15/2020,53.28,"157,776,371.00",52.69,53.67,52.44,164
05/14/2020,53.56,"205,232,747.00",52.00,53.56,50.93,163
05/13/2020,52.73,"285,982,207.00",54.72,55.07,50.89,162
05/12/2020,53.96,"238,603,531.00",55.13,56.22,53.87,161
05/11/2020,54.09,"247,793,876.00",52.70,54.93,52.33,160
05/08/2020,54.63,"241,951,229.00",52.92,54.93,52.47,159
05/07/2020,52.00,"172,915,264.00",51.81,53.09,51.49,158
05/06/2020,52.17,"166,848,367.00",51.77,52.65,50.74,157
05/05/2020,51.21,"254,874,773.00",52.65,53.26,50.81,156
05/04/2020,50.75,"288,556,206.00",46.73,50.80,46.53,155
05/01/2020,46.75,"487,976,906.00",50.33,51.52,45.54,154
04/30/2020,52.13,"427,077,536.00",57.01,57.99,50.90,153
04/29/2020,53.37,"243,239,578.00",52.68,53.55,52.21,152
04/28/2020,51.27,"228,329,286.00",53.04,53.67,50.45,151
04/27/2020,53.25,"310,221,445.00",49.17,53.30,49.00,150
04/24/2020,48.34,"198,564,051.00",47.39,48.72,46.55,149
04/23/2020,47.04,"198,550,401.00",48.51,48.93,46.88,148
04/22/2020,48.81,"213,372,343.00",46.93,48.93,45.91,147
04/21/2020,45.78,"303,136,198.00",48.67,50.22,44.92,146
04/20/2020,49.76,"221,195,439.00",48.85,51.04,47.48,145
04/17/2020,50.26,"196,923,352.00",51.49,51.66,49.84,144
04/16/2020,49.68,"309,867,745.00",47.80,50.63,47.11,143
04/15/2020,48.66,"353,654,823.00",49.47,50.21,47.33,142
04/14/2020,47.33,"458,647,421.00",46.60,49.46,46.16,141
04/13/2020,43.40,"337,131,131.00",39.34,43.47,38.70,140
04/09/2020,38.20,"204,749,898.00",37.47,38.35,37.14,139
04/08/2020,36.59,"189,840,205.00",36.95,37.15,35.56,138
04/07/2020,36.36,"268,796,566.00",36.33,37.67,35.49,137
04/06/2020,34.42,"223,527,488.00",34.08,34.73,33.20,136
04/03/2020,32.00,"338,431,031.00",33.97,34.37,31.23,135
04/02/2020,30.30,"297,876,301.00",32.07,32.95,29.76,134
04/01/2020,32.10,"200,297,600.00",33.60,34.26,31.67,133
03/31/2020,34.93,"266,572,217.00",33.42,36.20,33.13,132
03/30/2020,33.48,"179,970,960.00",34.02,34.44,32.75,131
03/27/2020,34.29,"215,661,042.00",33.67,35.05,32.94,130
03/26/2020,35.21,"261,331,069.00",36.49,37.33,34.15,129
03/25/2020,35.95,"318,341,091.00",36.35,37.13,34.07,128
03/24/2020,33.67,"343,427,378.00",31.82,34.25,31.60,127
03/23/2020,28.95,"246,818,127.00",28.91,29.47,27.37,126
03/20/2020,28.50,"424,282,288.00",29.21,31.80,28.39,125
03/19/2020,28.51,"452,931,674.00",24.98,30.13,23.90,124
03/18/2020,24.08,"356,792,222.00",25.93,26.99,23.37,123
03/17/2020,28.68,"359,918,520.00",29.33,31.46,26.40,122
03/16/2020,29.67,"307,341,746.00",31.30,32.99,29.48,121
03/13/2020,36.44,"339,603,580.00",39.67,40.50,33.47,120
03/12/2020,37.37,"283,635,608.00",38.73,39.63,36.42,119
03/11/2020,42.28,"201,203,749.00",42.68,43.57,40.87,118
03/10/2020,43.02,"233,916,483.00",43.96,44.53,40.53,117
03/09/2020,40.53,"256,105,972.00",40.36,44.20,40.33,116
03/06/2020,46.90,"189,943,705.00",46.00,47.13,45.62,115
03/05/2020,48.30,"162,789,819.00",48.25,49.72,47.87,114
03/04/2020,49.97,"225,734,587.00",50.93,51.10,48.32,113
03/03/2020,49.70,"386,759,807.00",53.67,53.80,47.74,112
03/02/2020,49.57,"302,924,699.00",47.42,49.58,45.78,111
02/28/2020,44.53,"368,462,366.00",41.98,46.03,40.77,110
02/27/2020,45.27,"364,157,218.00",48.67,49.32,44.60,109
02/26/2020,51.92,"212,307,494.00",52.17,54.22,51.74,108
02/25/2020,53.33,"259,357,070.00",56.60,57.11,52.47,107
02/24/2020,55.59,"227,882,286.00",55.93,57.57,54.81,106
02/21/2020,60.07,"215,091,642.00",60.47,60.87,58.70,105
02/20/2020,59.96,"264,523,218.00",60.80,60.80,57.33,104
02/19/2020,61.16,"381,344,209.00",61.57,62.99,60.07,103
02/18/2020,57.23,"250,475,425.00",56.11,57.33,55.49,102
02/14/2020,53.34,"235,405,532.00",52.48,54.20,52.37,101
02/13/2020,53.60,"394,340,053.00",49.46,54.53,49.00,100
02/12/2020,51.15,"180,336,960.00",51.86,52.65,50.89,99
02/11/2020,51.63,"175,461,962.00",51.25,52.23,50.53,98
02/10/2020,51.42,"370,337,215.00",53.33,54.67,50.16,97
02/07/2020,49.87,"255,952,672.00",48.70,51.32,48.67,96
02/06/2020,49.93,"598,210,951.00",46.66,53.06,45.80,95
02/05/2020,48.98,"726,357,237.00",54.88,56.40,46.94,94
02/04/2020,59.14,"914,080,943.00",58.86,64.60,55.59,93
02/03/2020,52.00,"708,502,146.00",44.91,52.41,44.90,92
01/31/2020,43.37,"235,788,932.00",42.67,43.53,42.17,91
01/30/2020,42.72,"435,084,982.00",42.16,43.39,41.20,90
01/29/2020,38.73,"273,249,913.00",38.38,39.32,37.83,89
01/28/2020,37.79,"176,827,262.00",37.90,38.45,37.21,88
01/27/2020,37.20,"204,120,948.00",36.13,37.63,35.95,87
01/24/2020,37.65,"215,303,892.00",38.04,38.26,36.95,86
01/23/2020,38.15,"294,765,453.00",37.62,38.80,37.04,85
01/22/2020,37.97,"470,535,215.00",38.13,39.63,37.27,84
01/21/2020,36.48,"267,051,916.00",35.35,36.57,35.23,83
01/17/2020,34.03,"204,435,948.00",33.84,34.38,33.54,82
01/16/2020,34.23,"326,049,587.00",32.92,34.30,32.81,81
01/15/2020,34.57,"260,532,320.00",35.32,35.86,34.45,80
01/14/2020,35.86,"435,920,482.00",36.28,36.49,34.99,79
01/13/2020,34.99,"399,518,050.00",32.90,35.04,32.80,78
01/10/2020,31.88,"194,652,353.00",32.12,32.33,31.58,77
01/09/2020,32.09,"426,947,637.00",33.14,33.25,31.52,76
01/08/2020,32.81,"467,990,616.00",31.58,33.23,31.22,75
01/07/2020,31.27,"273,136,963.00",30.76,31.44,30.22,74
01/06/2020,30.10,"152,362,424.00",29.36,30.10,29.33,73
01/03/2020,29.53,"266,920,367.00",29.37,30.27,29.13,72
01/02/2020,28.68,"143,375,718.00",28.30,28.71,28.11,71
12/31/2019,27.89,"154,386,823.00",27.00,28.09,26.81,70
12/30/2019,27.65,"189,018,955.00",28.59,28.60,27.28,69
12/27/2019,28.69,"149,352,330.00",29.00,29.02,28.41,68
12/26/2019,28.73,"159,724,270.00",28.53,28.90,28.42,67
12/24/2019,28.35,"120,820,740.00",27.89,28.36,27.51,66
12/23/2019,27.95,"199,992,200.00",27.45,28.13,27.33,65
12/20/2019,27.04,"221,778,039.00",27.35,27.53,26.68,64
12/19/2019,26.94,"271,804,514.00",26.49,27.12,26.43,63
12/18/2019,26.21,"212,045,744.00",25.38,26.35,25.37,62
12/17/2019,25.27,"127,556,561.00",25.27,25.70,25.06,61
12/16/2019,25.43,"273,313,963.00",24.17,25.57,24.17,60
12/13/2019,23.89,"98,614,166.00",24.07,24.35,23.64,59
12/12/2019,23.98,"116,643,107.00",23.66,24.18,23.55,58
12/11/2019,23.51,"103,787,378.00",23.46,23.81,23.41,57
12/10/2019,23.26,"132,599,199.00",22.66,23.38,22.62,56
12/09/2019,22.64,"135,603,187.00",22.44,22.96,22.34,55
12/06/2019,22.39,"114,283,998.00",22.33,22.59,22.32,54
12/05/2019,22.02,"56,054,612.00",22.19,22.29,21.82,53
12/04/2019,22.20,"83,043,783.00",22.52,22.52,22.19,52
12/03/2019,22.41,"99,202,090.00",22.17,22.53,22.15,51
12/02/2019,22.32,"91,229,744.00",21.96,22.43,21.91,50
11/29/2019,22.00,"36,984,417.00",22.07,22.08,21.83,49
11/27/2019,22.09,"83,451,843.00",22.07,22.26,21.90,48
11/26/2019,21.93,"119,343,525.00",22.35,22.37,21.81,47
11/25/2019,22.42,"185,186,457.00",22.95,22.97,22.30,46
11/22/2019,22.20,"253,059,473.00",22.68,22.73,22.00,45
11/21/2019,23.66,"91,650,149.00",23.63,24.06,23.60,44
11/20/2019,23.48,"101,009,424.00",24.00,24.08,23.30,43
11/19/2019,23.97,"116,041,112.00",23.45,24.00,23.19,42
11/18/2019,23.33,"66,127,542.00",23.53,23.54,23.07,41
11/15/2019,23.48,"72,188,409.00",23.38,23.52,23.22,40
11/14/2019,23.29,"97,075,496.00",23.07,23.59,22.86,39
11/13/2019,23.07,"127,017,881.00",23.67,23.76,23.01,38
11/12/2019,23.33,"110,390,690.00",23.13,23.36,22.94,37
11/11/2019,23.01,"149,905,260.00",22.93,23.28,22.80,36
11/08/2019,22.48,"91,113,269.00",22.30,22.50,22.17,35
